Timestamp,Temperature,Humidity,Rainfall,WindSpeed,Pressure
2025-03-01 00:00:00,33.98,41,6.22,21.17,1001.56
2025-03-01 01:00:00,29.31,83,0.51,19.54,1008.46
2025-03-01 02:00:00,32.06,47,0.61,23.73,980.1
2025-03-01 03:00:00,21.26,31,1.35,26.92,993.04
2025-03-01 04:00:00,25.79,68,2.92,13.24,1005.91
2025-03-01 05:00:00,25.61,77,5.51,5.67,1016.11
2025-03-01 06:00:00,33.29,95,7.24,3.73,988.71
2025-03-01 07:00:00,22.27,58,4.87,20.45,1007.34
2025-03-01 08:00:00,22.28,70,10.56,23.98,1015.72
2025-03-01 09:00:00,24.93,92,5.37,8.3,1002.23
2025-03-01 10:00:00,20.82,40,1.46,6.8,981.35
2025-03-01 11:00:00,22.74,95,1.23,4.49,1002.46
2025-03-01 12:00:00,34.48,43,4.77,22.74,994.82
2025-03-01 13:00:00,26.42,26,0.86,10.47,1026.48
2025-03-01 14:00:00,29.48,34,0.39,12.64,986.23
2025-03-01 15:00:00,30.89,74,3.04,15.07,1012.62
2025-03-01 16:00:00,25.5,36,6.9,23.15,982.64
2025-03-01 17:00:00,22.21,94,0.43,18.62,1002.31
2025-03-01 18:00:00,23.1,46,6.28,17.76,1007.7
2025-03-01 19:00:00,24.7,56,6.68,7.22,994.9
2025-03-01 20:00:00,29.54,25,2.63,15.32,1002.75
2025-03-01 21:00:00,25.97,78,0.24,20.17,988.18
2025-03-01 22:00:00,20.1,82,0.77,26.36,995.21
2025-03-01 23:00:00,27.85,94,4.92,7.83,1011.06
2025-03-02 00:00:00,33.82,42,4.98,3.23,995.09
2025-03-02 01:00:00,32.18,30,9.15,4.81,1024.99
2025-03-02 02:00:00,32.38,69,3.5,12.02,1011.42
2025-03-02 03:00:00,31.93,47,0.53,22.69,1001.93
2025-03-02 04:00:00,24.86,47,0.52,3.17,981.94
2025-03-02 05:00:00,31.48,50,5.11,13.96,1004.98
2025-03-02 06:00:00,22.15,31,0.81,10.9,1018.24
2025-03-02 07:00:00,29.87,68,1.59,4.26,993.28
2025-03-02 08:00:00,29.62,51,2.67,13.81,1020.34
