Timestamp,Temperature,Humidity,Rainfall,WindSpeed,Pressure
2025-03-01 00:00:00,19.85,95,0.66,8.42,1009.46
2025-03-01 01:00:00,31.84,71,0.8,14.5,1011.68
2025-03-01 02:00:00,32.88,45,0.15,12.01,1000.58
2025-03-01 03:00:00,25.14,84,0.37,8.35,1001.95
2025-03-01 04:00:00,23.74,60,5.39,6.39,1005.09
2025-03-01 05:00:00,35.53,72,2.82,9.14,1013.84
2025-03-01 06:00:00,19.21,71,7.21,11.73,1003.08
2025-03-01 07:00:00,19.52,91,24.53,12.19,1001.78
2025-03-01 08:00:00,21.13,58,5.38,6.22,985.44
2025-03-01 09:00:00,18.63,72,0.26,11.38,987.43
2025-03-01 10:00:00,22.97,67,0.55,10.55,1002.32
2025-03-01 11:00:00,34.13,70,10.64,14.47,1013.09
2025-03-01 12:00:00,27.92,60,3.75,14.1,1011.0
2025-03-01 13:00:00,23.65,93,8.71,12.26,1014.48
2025-03-01 14:00:00,34.62,73,9.71,11.4,1000.84
2025-03-01 15:00:00,16.02,54,13.13,5.56,1008.64
2025-03-01 16:00:00,19.42,53,14.96,13.0,1010.21
2025-03-01 17:00:00,26.88,58,4.05,7.56,1004.44
2025-03-01 18:00:00,27.93,82,2.09,5.54,995.16
2025-03-01 19:00:00,15.83,54,16.33,6.99,999.1
2025-03-01 20:00:00,23.46,45,3.96,12.87,1010.74
2025-03-01 21:00:00,28.63,91,0.33,3.93,993.96
2025-03-01 22:00:00,29.66,48,5.15,7.93,1012.71
2025-03-01 23:00:00,28.4,76,4.43,8.4,991.89
2025-03-02 00:00:00,21.73,59,11.31,2.48,1007.49
2025-03-02 01:00:00,16.96,73,5.29,4.54,1003.92
2025-03-02 02:00:00,23.97,77,2.15,12.75,1007.49
2025-03-02 03:00:00,17.7,65,16.94,12.8,998.12
2025-03-02 04:00:00,34.9,57,8.09,5.8,1012.98
2025-03-02 05:00:00,24.98,67,4.98,13.37,1003.97
2025-03-02 06:00:00,21.66,94,1.73,12.03,993.65
2025-03-02 07:00:00,31.09,90,2.34,7.43,1004.15
2025-03-02 08:00:00,25.46,48,5.54,11.73,993.6
2025-03-02 09:00:00,21.51,71,0.37,14.5,993.81
2025-03-02 10:00:00,32.05,98,1.48,7.97,996.99
2025-03-02 11:00:00,33.21,92,6.26,5.1,1010.57
2025-03-02 12:00:00,29.13,95,3.27,14.24,1000.01
2025-03-02 13:00:00,15.99,98,2.57,9.85,1005.37
2025-03-02 14:00:00,26.89,45,0.82,3.37,996.76
2025-03-02 15:00:00,31.03,53,2.92,9.44,992.91
2025-03-02 16:00:00,17.87,67,7.36,8.51,1013.64
2025-03-02 17:00:00,19.8,97,1.53,13.12,1003.11
2025-03-02 18:00:00,33.53,63,0.03,8.9,1013.02
2025-03-02 19:00:00,15.42,52,5.52,5.32,991.1
2025-03-02 20:00:00,30.81,82,17.99,10.78,989.41
2025-03-02 21:00:00,24.95,51,4.67,9.05,1010.67
2025-03-02 22:00:00,24.38,90,0.64,5.03,1005.43
2025-03-02 23:00:00,15.15,58,1.93,9.46,990.6
2025-03-03 00:00:00,32.21,60,10.11,12.68,993.08
2025-03-03 01:00:00,22.56,66,1.32,2.37,1009.02
2025-03-03 02:00:00,26.36,97,4.68,10.2,998.62
2025-03-03 03:00:00,29.22,58,2.58,6.54,1005.12
2025-03-03 04:00:00,29.76,63,1.16,5.8,994.55
2025-03-03 05:00:00,35.08,65,8.39,7.1,996.44
2025-03-03 06:00:00,26.16,84,6.79,6.45,1014.72
2025-03-03 07:00:00,23.39,67,5.42,12.82,992.43
2025-03-03 08:00:00,35.03,85,1.35,5.57,1000.19
2025-03-03 09:00:00,28.48,95,0.51,11.53,1010.33
2025-03-03 10:00:00,21.26,57,4.29,3.22,992.18
2025-03-03 11:00:00,17.66,83,4.03,14.37,997.46
2025-03-03 12:00:00,32.69,75,1.04,10.09,1003.45
2025-03-03 13:00:00,22.61,81,0.29,11.19,999.44
2025-03-03 14:00:00,28.87,68,0.42,5.87,998.79
2025-03-03 15:00:00,24.89,56,24.65,7.36,995.88
2025-03-03 16:00:00,19.18,43,7.65,4.91,1002.6
2025-03-03 17:00:00,27.64,83,12.75,14.12,1003.73
2025-03-03 18:00:00,16.27,84,1.08,8.35,1004.6
2025-03-03 19:00:00,23.68,98,16.17,10.2,987.11
2025-03-03 20:00:00,26.48,68,0.77,11.55,1003.93
2025-03-03 21:00:00,24.16,43,3.56,6.82,1013.6
2025-03-03 22:00:00,30.72,49,8.85,11.36,1001.23
2025-03-03 23:00:00,32.39,64,2.15,10.79,1006.46
2025-03-04 00:00:00,31.2,70,2.77,11.17,1001.7
2025-03-04 01:00:00,15.82,42,0.69,8.36,1010.64
2025-03-04 02:00:00,19.08,86,0.66,6.98,1012.89
2025-03-04 03:00:00,26.27,41,4.83,4.89,990.53
2025-03-04 04:00:00,34.63,96,5.63,12.72,998.11
2025-03-04 05:00:00,32.53,64,7.51,9.91,996.77
2025-03-04 06:00:00,32.69,88,4.07,7.78,997.16
2025-03-04 07:00:00,21.37,45,5.19,14.27,988.77
2025-03-04 08:00:00,24.02,65,0.07,2.62,1009.41
2025-03-04 09:00:00,24.88,47,0.88,13.05,986.07
2025-03-04 10:00:00,18.3,74,20.97,14.97,1000.85
2025-03-04 11:00:00,15.65,66,0.4,13.53,1004.86
2025-03-04 12:00:00,34.88,64,5.68,12.54,991.22
2025-03-04 13:00:00,20.05,57,0.97,6.87,1012.18
2025-03-04 14:00:00,20.04,93,6.31,5.01,1010.16
2025-03-04 15:00:00,16.75,40,6.12,11.55,999.13
2025-03-04 16:00:00,34.5,87,1.33,5.96,997.33
2025-03-04 17:00:00,27.17,78,1.57,4.29,992.1
2025-03-04 18:00:00,29.01,42,5.32,12.22,1006.9
2025-03-04 19:00:00,34.14,94,2.47,6.06,988.95
2025-03-04 20:00:00,22.26,43,1.08,13.89,1005.41
2025-03-04 21:00:00,28.05,80,6.58,12.93,1010.27
2025-03-04 22:00:00,15.81,76,0.84,13.02,991.85
2025-03-04 23:00:00,18.92,90,9.68,12.03,1010.99
2025-03-05 00:00:00,32.46,54,3.61,13.45,986.0
2025-03-05 01:00:00,31.1,47,0.56,12.47,1012.38
2025-03-05 02:00:00,22.36,77,5.92,9.83,988.55
2025-03-05 03:00:00,22.91,89,3.66,5.85,1004.37
2025-03-05 04:00:00,26.2,58,1.77,13.55,992.5
2025-03-05 05:00:00,15.01,95,2.75,12.93,1010.1
2025-03-05 06:00:00,20.07,86,1.77,8.15,1000.37
