Timestamp,Temperature,Humidity,Rainfall,WindSpeed,Pressure
2025-03-01 00:00:00,32.65,61,4.02,14.97,1010.82
2025-03-01 01:00:00,24.27,61,2.69,3.27,995.2
2025-03-01 02:00:00,29.22,93,6.36,10.12,1039.26
2025-03-01 03:00:00,21.88,77,2.32,28.07,997.49
2025-03-01 04:00:00,26.92,76,10.19,12.97,1026.24
2025-03-01 05:00:00,28.78,52,6.56,17.31,1005.65
2025-03-01 06:00:00,31.74,63,5.22,16.9,992.37
2025-03-01 07:00:00,37.11,82,7.95,18.53,1027.98
2025-03-01 08:00:00,30.81,47,7.01,3.72,1000.02
2025-03-01 09:00:00,33.38,49,0.18,12.14,1031.91
2025-03-01 10:00:00,29.11,57,2.51,22.25,1034.92
2025-03-01 11:00:00,31.41,91,13.35,7.62,1031.59
2025-03-01 12:00:00,21.28,90,0.67,7.7,982.1
2025-03-01 13:00:00,24.58,75,6.68,2.28,1027.24
2025-03-01 14:00:00,26.51,60,18.36,14.25,1004.68
2025-03-01 15:00:00,28.5,94,0.27,26.72,1032.42
2025-03-01 16:00:00,20.82,76,5.73,3.45,1018.28
2025-03-01 17:00:00,22.52,66,3.16,7.35,1030.02
2025-03-01 18:00:00,24.98,73,4.33,10.68,1009.97
2025-03-01 19:00:00,37.49,66,0.45,22.49,1012.1
2025-03-01 20:00:00,25.96,87,0.22,19.94,988.66
2025-03-01 21:00:00,28.68,47,5.5,13.65,1027.04
2025-03-01 22:00:00,23.53,54,8.67,23.25,1005.16
2025-03-01 23:00:00,30.99,86,7.62,19.07,1010.0
2025-03-02 00:00:00,25.05,65,3.92,27.09,1027.11
2025-03-02 01:00:00,23.73,60,0.53,24.9,1015.93
2025-03-02 02:00:00,29.3,56,5.82,9.08,992.07
2025-03-02 03:00:00,20.1,46,1.38,9.6,1015.41
2025-03-02 04:00:00,20.14,85,12.1,5.51,1004.46
2025-03-02 05:00:00,23.94,68,9.11,11.44,1008.17
2025-03-02 06:00:00,20.66,79,6.18,29.99,981.7
2025-03-02 07:00:00,21.94,74,14.86,13.36,992.6
2025-03-02 08:00:00,26.1,74,0.16,8.17,996.86
2025-03-02 09:00:00,34.45,91,6.66,23.35,1022.78
2025-03-02 10:00:00,30.3,79,2.0,17.19,980.69
2025-03-02 11:00:00,29.23,63,11.83,6.19,1004.53
2025-03-02 12:00:00,25.28,94,1.55,12.66,1035.44
2025-03-02 13:00:00,36.77,52,6.45,13.61,986.71
2025-03-02 14:00:00,27.15,70,10.5,23.11,1010.99
2025-03-02 15:00:00,21.57,93,0.21,2.58,1027.19
2025-03-02 16:00:00,31.11,84,2.53,9.53,1036.55
2025-03-02 17:00:00,22.05,51,7.18,16.49,1024.81
2025-03-02 18:00:00,26.21,74,3.03,9.53,1023.23
2025-03-02 19:00:00,29.13,51,1.55,19.6,1029.59
2025-03-02 20:00:00,35.74,47,1.24,15.49,1006.77
2025-03-02 21:00:00,28.88,45,0.71,12.13,1028.35
2025-03-02 22:00:00,32.64,80,9.73,28.58,980.48
2025-03-02 23:00:00,37.87,69,4.28,19.7,1035.47
2025-03-03 00:00:00,22.37,81,0.4,5.64,1006.6
2025-03-03 01:00:00,24.95,45,2.41,17.68,1013.2
2025-03-03 02:00:00,27.1,59,2.29,23.86,995.29
2025-03-03 03:00:00,27.59,81,1.0,21.84,1024.55
2025-03-03 04:00:00,27.4,57,2.86,6.82,984.6
2025-03-03 05:00:00,36.34,84,2.02,29.23,1032.36
2025-03-03 06:00:00,32.85,52,2.09,14.57,1029.69
2025-03-03 07:00:00,30.94,49,6.72,6.45,992.96
2025-03-03 08:00:00,25.57,53,1.26,7.05,1028.56
2025-03-03 09:00:00,34.83,45,5.13,4.75,1027.18
