Timestamp,Temperature,Humidity,Rainfall,WindSpeed,Pressure
2025-03-01 00:00:00,24.36,59,0.5,17.03,997.07
2025-03-01 01:00:00,38.77,75,0.5,22.19,1011.99
2025-03-01 02:00:00,33.3,35,2.7,17.79,993.98
2025-03-01 03:00:00,29.97,66,0.0,8.92,998.73
2025-03-01 04:00:00,18.9,53,0.0,14.43,1005.0
2025-03-01 05:00:00,18.9,75,0.0,5.06,995.11
2025-03-01 06:00:00,16.45,82,2.7,26.71,1013.46
2025-03-01 07:00:00,36.65,89,0.5,7.11,1003.5
2025-03-01 08:00:00,30.03,92,6.9,19.93,991.76
2025-03-01 09:00:00,32.7,61,0.0,29.66,1008.56
2025-03-01 10:00:00,15.51,62,0.5,18.41,1001.11
2025-03-01 11:00:00,39.25,96,0.0,28.1,1001.38
2025-03-01 12:00:00,35.81,47,0.0,10.9,999.24
2025-03-01 13:00:00,20.31,54,0.0,24.0,999.88
2025-03-01 14:00:00,19.55,83,6.9,18.28,1010.61
2025-03-01 15:00:00,19.59,87,2.7,23.01,984.12
2025-03-01 16:00:00,22.61,96,6.9,6.56,993.37
2025-03-01 17:00:00,28.12,75,0.0,8.69,983.02
2025-03-01 18:00:00,25.8,53,0.5,8.33,1010.13
2025-03-01 19:00:00,22.28,61,2.7,22.18,990.89
2025-03-01 20:00:00,30.3,76,2.7,26.11,1015.9
2025-03-01 21:00:00,18.49,52,2.7,23.74,1001.06
2025-03-01 22:00:00,22.3,95,2.7,5.76,1012.03
2025-03-01 23:00:00,24.16,56,6.9,26.68,1019.16
2025-03-02 00:00:00,26.4,31,2.7,13.85,1013.59
2025-03-02 01:00:00,34.63,46,0.0,14.93,1014.68
2025-03-02 02:00:00,19.99,62,0.5,7.62,996.32
2025-03-02 03:00:00,27.86,38,2.7,23.44,1002.07
2025-03-02 04:00:00,29.81,72,0.5,9.56,990.16
2025-03-02 05:00:00,16.16,77,0.0,19.1,987.84
2025-03-02 06:00:00,30.19,68,0.0,26.02,1000.22
2025-03-02 07:00:00,19.26,71,0.5,7.23,1003.8
2025-03-02 08:00:00,16.63,55,0.0,18.38,993.57
2025-03-02 09:00:00,38.72,79,0.0,10.83,1002.78
2025-03-02 10:00:00,39.14,54,0.0,13.57,1015.5
2025-03-02 11:00:00,35.21,53,0.0,16.85,1002.27
2025-03-02 12:00:00,22.62,42,6.9,13.88,1008.83
2025-03-02 13:00:00,17.44,89,0.0,21.22,1012.21
2025-03-02 14:00:00,32.11,36,2.7,16.99,1019.55
2025-03-02 15:00:00,26.0,86,6.9,19.6,1004.13
2025-03-02 16:00:00,18.05,65,6.9,23.42,1012.27
2025-03-02 17:00:00,27.38,74,0.0,18.94,1018.51
2025-03-02 18:00:00,15.86,49,0.0,19.66,1017.78
2025-03-02 19:00:00,37.73,94,0.0,19.11,985.64
2025-03-02 20:00:00,21.47,37,0.5,14.47,996.26
2025-03-02 21:00:00,31.56,45,0.0,13.44,992.96
2025-03-02 22:00:00,22.79,43,6.9,27.49,983.48
2025-03-02 23:00:00,28.0,44,0.5,20.19,1005.33
2025-03-03 00:00:00,28.67,95,0.5,11.11,1009.44
2025-03-03 01:00:00,19.62,61,2.7,17.46,1013.93
2025-03-03 02:00:00,39.24,92,0.0,13.26,984.91
2025-03-03 03:00:00,34.38,80,0.5,28.34,1015.06
2025-03-03 04:00:00,38.49,54,0.5,5.19,1005.72
2025-03-03 05:00:00,37.37,87,0.0,10.63,1008.16
2025-03-03 06:00:00,29.95,92,0.0,14.13,1016.42
2025-03-03 07:00:00,38.05,91,0.5,17.2,1004.99
2025-03-03 08:00:00,17.21,51,0.0,26.27,993.43
2025-03-03 09:00:00,19.9,87,0.5,7.2,1013.0
2025-03-03 10:00:00,16.13,87,0.5,25.15,994.52
2025-03-03 11:00:00,23.13,78,2.7,6.39,981.37
2025-03-03 12:00:00,24.72,81,0.0,26.06,1013.23
2025-03-03 13:00:00,21.78,71,0.5,6.29,993.81
2025-03-03 14:00:00,35.72,99,0.0,5.46,1010.95
2025-03-03 15:00:00,23.92,44,6.9,22.42,994.51
2025-03-03 16:00:00,22.02,83,0.0,29.93,1014.44
2025-03-03 17:00:00,28.57,89,0.0,27.42,988.78
2025-03-03 18:00:00,18.52,37,0.0,19.4,1018.98
2025-03-03 19:00:00,35.05,82,2.7,27.93,1011.19
2025-03-03 20:00:00,16.86,89,0.5,5.13,984.57
2025-03-03 21:00:00,39.67,34,2.7,29.38,1002.63
2025-03-03 22:00:00,34.31,97,0.5,17.27,1019.41
2025-03-03 23:00:00,19.97,35,2.7,23.07,998.84
2025-03-04 00:00:00,15.14,76,2.7,25.52,987.28
2025-03-04 01:00:00,35.39,84,6.9,22.96,999.39
2025-03-04 02:00:00,32.67,69,0.0,18.38,1000.5
2025-03-04 03:00:00,33.23,81,2.7,16.92,1009.67
2025-03-04 04:00:00,34.28,45,6.9,25.96,1007.95
2025-03-04 05:00:00,16.85,42,0.0,10.13,996.1
2025-03-04 06:00:00,23.96,59,0.0,29.2,988.72
2025-03-04 07:00:00,17.9,48,2.7,22.77,1005.8
2025-03-04 08:00:00,36.58,46,0.0,9.99,996.87
2025-03-04 09:00:00,30.58,92,0.0,23.41,985.29
2025-03-04 10:00:00,23.27,48,0.0,18.25,1016.02
2025-03-04 11:00:00,16.59,87,6.9,22.68,1007.65
2025-03-04 12:00:00,22.77,84,0.0,24.19,1007.33
2025-03-04 13:00:00,23.13,91,0.0,7.18,1012.9
2025-03-04 14:00:00,33.24,52,2.7,17.65,1001.19
2025-03-04 15:00:00,30.94,38,2.7,28.3,1012.6
2025-03-04 16:00:00,37.18,41,0.0,13.02,999.92
2025-03-04 17:00:00,26.81,30,6.9,19.85,982.69
2025-03-04 18:00:00,17.99,87,0.0,14.23,996.21
2025-03-04 19:00:00,32.83,30,0.0,16.36,999.9
2025-03-04 20:00:00,34.02,63,0.0,18.72,1008.81
2025-03-04 21:00:00,29.03,77,0.0,18.72,984.26
2025-03-04 22:00:00,34.27,30,2.7,10.04,985.6
2025-03-04 23:00:00,27.34,45,0.0,22.11,990.55
2025-03-05 00:00:00,28.07,90,0.0,7.2,990.66
2025-03-05 01:00:00,25.69,93,6.9,8.47,1009.29
2025-03-05 02:00:00,15.64,92,0.0,5.07,990.03
2025-03-05 03:00:00,17.7,98,0.0,7.92,1005.32
2025-03-05 04:00:00,15.79,51,0.0,16.83,999.77
2025-03-05 05:00:00,30.91,96,2.7,20.15,1002.93
2025-03-05 06:00:00,22.86,55,0.0,24.86,1013.52
2025-03-05 07:00:00,27.71,45,0.0,7.67,996.18
2025-03-05 08:00:00,37.69,80,0.0,26.27,1010.84
2025-03-05 09:00:00,21.23,86,0.0,23.65,996.88
2025-03-05 10:00:00,25.26,58,0.0,15.21,994.15
2025-03-05 11:00:00,33.89,98,2.7,28.32,1018.35
2025-03-05 12:00:00,20.72,76,6.9,29.77,987.37
2025-03-05 13:00:00,16.92,91,0.5,10.13,983.61
2025-03-05 14:00:00,22.24,98,0.0,14.48,1010.84
2025-03-05 15:00:00,19.03,45,2.7,28.16,982.73
2025-03-05 16:00:00,38.24,77,2.7,23.04,1013.48
2025-03-05 17:00:00,35.2,68,6.9,6.2,997.49
2025-03-05 18:00:00,30.84,62,0.0,24.54,1016.62
2025-03-05 19:00:00,36.79,52,2.7,25.7,1008.86
2025-03-05 20:00:00,35.09,39,2.7,23.76,1004.42
2025-03-05 21:00:00,19.66,98,2.7,24.99,1017.97
2025-03-05 22:00:00,37.31,63,2.7,25.63,995.87
2025-03-05 23:00:00,28.48,81,0.0,9.66,1018.16
2025-03-06 00:00:00,35.19,39,0.0,10.89,985.4
2025-03-06 01:00:00,37.4,48,0.0,20.84,999.35
2025-03-06 02:00:00,22.95,87,0.0,27.7,990.8
2025-03-06 03:00:00,17.75,30,2.7,12.9,1001.59
2025-03-06 04:00:00,20.7,98,6.9,19.71,986.48
2025-03-06 05:00:00,25.68,33,0.0,22.07,1013.66
2025-03-06 06:00:00,35.45,45,6.9,16.3,1013.86
2025-03-06 07:00:00,36.52,53,0.0,22.84,1018.21
2025-03-06 08:00:00,15.17,31,0.0,27.49,986.19
2025-03-06 09:00:00,27.77,61,2.7,20.6,1004.93
2025-03-06 10:00:00,25.44,53,2.7,18.49,998.97
2025-03-06 11:00:00,20.55,41,0.5,15.97,993.78
2025-03-06 12:00:00,18.0,79,6.9,19.44,994.06
2025-03-06 13:00:00,23.44,64,0.0,13.88,996.51
2025-03-06 14:00:00,38.57,62,0.0,14.79,1008.2
2025-03-06 15:00:00,23.08,62,0.0,18.3,1003.93
2025-03-06 16:00:00,27.97,90,0.5,6.67,998.39
2025-03-06 17:00:00,32.58,80,0.0,10.73,983.04
2025-03-06 18:00:00,24.09,72,0.0,18.57,983.11
2025-03-06 19:00:00,39.29,41,0.0,15.79,980.09
2025-03-06 20:00:00,39.06,96,6.9,13.32,1018.71
2025-03-06 21:00:00,21.29,94,6.9,23.26,980.21
2025-03-06 22:00:00,27.43,62,0.0,22.34,984.12
2025-03-06 23:00:00,22.52,69,0.0,9.17,992.58
2025-03-07 00:00:00,22.12,72,0.0,26.97,1012.3
2025-03-07 01:00:00,15.92,73,0.5,17.39,1018.48
2025-03-07 02:00:00,30.24,58,0.0,23.54,1011.6
2025-03-07 03:00:00,27.57,42,6.9,19.33,1007.62
2025-03-07 04:00:00,16.29,41,0.5,29.94,1000.85
2025-03-07 05:00:00,21.97,75,2.7,23.81,983.47
2025-03-07 06:00:00,37.71,31,6.9,22.67,1018.33
2025-03-07 07:00:00,20.99,64,6.9,24.46,1010.34
2025-03-07 08:00:00,18.62,37,0.0,8.58,1005.56
2025-03-07 09:00:00,27.24,55,0.0,10.11,1010.36
2025-03-07 10:00:00,39.64,63,0.0,22.85,1008.96
2025-03-07 11:00:00,21.05,36,2.7,17.35,1005.49
2025-03-07 12:00:00,31.8,97,2.7,23.87,1019.22
2025-03-07 13:00:00,34.04,87,6.9,7.57,1016.13
2025-03-07 14:00:00,20.94,58,0.0,18.41,1005.87
2025-03-07 15:00:00,33.21,65,0.0,14.47,1007.73
2025-03-07 16:00:00,24.19,50,0.0,16.43,982.06
2025-03-07 17:00:00,30.81,65,6.9,20.1,1006.8
2025-03-07 18:00:00,30.84,39,0.5,17.56,981.77
2025-03-07 19:00:00,28.39,53,0.0,18.5,1003.53
2025-03-07 20:00:00,17.26,93,6.9,17.16,1019.97
2025-03-07 21:00:00,35.88,78,0.0,15.22,1002.23
2025-03-07 22:00:00,23.02,65,0.0,24.3,998.93
2025-03-07 23:00:00,19.66,53,0.0,5.31,992.51
2025-03-08 00:00:00,16.02,52,6.9,19.96,984.82
2025-03-08 01:00:00,29.77,91,0.0,19.14,1009.24
2025-03-08 02:00:00,31.94,66,0.0,22.9,987.7
2025-03-08 03:00:00,15.41,41,0.0,19.98,984.61
2025-03-08 04:00:00,27.8,84,0.5,25.67,996.87
2025-03-08 05:00:00,20.66,42,0.0,28.98,1011.81
2025-03-08 06:00:00,31.13,52,6.9,13.56,1009.8
2025-03-08 07:00:00,19.36,59,0.0,10.68,982.2
2025-03-08 08:00:00,32.27,46,0.5,15.59,998.21
2025-03-08 09:00:00,24.67,91,6.9,12.2,1000.9
2025-03-08 10:00:00,38.42,42,0.0,20.37,1005.78
2025-03-08 11:00:00,18.44,88,0.0,27.8,1006.01
2025-03-08 12:00:00,23.53,48,0.0,8.48,994.59
2025-03-08 13:00:00,17.84,78,2.7,7.52,1002.43
2025-03-08 14:00:00,38.12,41,2.7,11.4,999.24
2025-03-08 15:00:00,36.93,90,0.5,23.15,1015.4
2025-03-08 16:00:00,21.45,48,0.0,19.82,1001.21
2025-03-08 17:00:00,31.5,38,0.0,7.56,997.64
2025-03-08 18:00:00,35.43,57,0.0,27.97,996.18
2025-03-08 19:00:00,28.88,81,0.0,24.75,1002.9
2025-03-08 20:00:00,28.24,45,0.5,5.58,1012.16
2025-03-08 21:00:00,21.05,98,0.5,21.28,1001.54
2025-03-08 22:00:00,17.33,41,2.7,24.28,1006.47
2025-03-08 23:00:00,37.43,54,0.0,14.36,1009.51
2025-03-09 00:00:00,37.51,81,6.9,6.72,1000.81
2025-03-09 01:00:00,30.83,82,2.7,6.93,997.07
2025-03-09 02:00:00,23.48,52,0.0,7.61,1015.07
2025-03-09 03:00:00,23.73,45,2.7,26.01,996.7
2025-03-09 04:00:00,33.15,86,6.9,27.77,998.48
2025-03-09 05:00:00,37.43,68,0.0,8.07,1019.61
2025-03-09 06:00:00,37.18,82,0.0,10.9,980.01
2025-03-09 07:00:00,34.5,71,0.0,9.14,987.42
2025-03-09 08:00:00,31.05,87,0.0,9.66,995.36
2025-03-09 09:00:00,17.1,68,0.0,25.94,1017.3
2025-03-09 10:00:00,19.04,43,0.0,13.3,982.8
2025-03-09 11:00:00,37.46,34,6.9,12.79,980.38
2025-03-09 12:00:00,30.16,64,0.5,10.68,982.11
2025-03-09 13:00:00,15.23,47,0.5,20.2,983.54
2025-03-09 14:00:00,17.54,38,0.0,14.48,981.5
2025-03-09 15:00:00,31.59,87,0.0,23.61,999.19
2025-03-09 16:00:00,15.13,46,0.0,10.14,1003.23
2025-03-09 17:00:00,19.02,36,0.0,24.69,990.87
2025-03-09 18:00:00,28.72,75,2.7,20.09,995.93
2025-03-09 19:00:00,32.3,42,0.0,7.86,983.67
2025-03-09 20:00:00,31.3,69,2.7,15.36,993.45
2025-03-09 21:00:00,20.61,71,0.0,26.59,1000.9
2025-03-09 22:00:00,32.8,38,0.0,28.07,1009.29
2025-03-09 23:00:00,20.93,79,0.0,16.64,980.13
2025-03-10 00:00:00,23.13,56,2.7,17.02,998.69
2025-03-10 01:00:00,33.66,95,2.7,27.96,991.88
2025-03-10 02:00:00,31.24,34,0.0,19.68,1014.11
2025-03-10 03:00:00,36.23,58,0.5,5.82,1008.62
2025-03-10 04:00:00,31.44,66,0.0,27.82,1003.56
2025-03-10 05:00:00,29.21,67,2.7,11.21,991.09
2025-03-10 06:00:00,17.34,37,6.9,19.44,1016.41
2025-03-10 07:00:00,24.19,94,2.7,9.14,981.8
2025-03-10 08:00:00,21.63,46,6.9,5.85,984.38
2025-03-10 09:00:00,21.1,74,0.0,12.79,995.67
2025-03-10 10:00:00,39.33,33,2.7,24.51,984.98
2025-03-10 11:00:00,24.83,65,0.0,11.94,1018.26
2025-03-10 12:00:00,37.3,99,0.5,10.5,1011.92
2025-03-10 13:00:00,30.78,60,0.0,10.32,990.36
2025-03-10 14:00:00,34.87,48,6.9,17.88,1003.54
2025-03-10 15:00:00,27.57,90,0.0,29.39,1019.29
2025-03-10 16:00:00,29.42,83,0.0,16.47,1015.37
2025-03-10 17:00:00,27.31,68,6.9,18.93,1004.03
2025-03-10 18:00:00,19.88,48,0.0,26.52,1016.15
2025-03-10 19:00:00,33.06,68,2.7,18.38,1019.57
2025-03-10 20:00:00,22.02,96,0.0,9.61,1009.73
2025-03-10 21:00:00,15.61,74,0.0,12.49,982.6
2025-03-10 22:00:00,31.14,42,0.0,12.75,996.06
2025-03-10 23:00:00,19.43,87,0.0,14.93,1013.51
